User,Text,Date,Retweets,Favorites
realDonaldTrump,"""@slh: I follow Mr.Trump at all of his rallies by watching them on https://t.co/biseaBESvS. He is a lion-hearted warrior, who inspires hope","Sun Oct 30 23:23:26 +0000 2016",11146,28726
realDonaldTrump,"Thank you Greeley, CO! REAL change means restoring honesty to the govt. Our plan will END govt. corruption! Watch:… https://t.co/qz5AL7zvp4","Sun Oct 30 23:19:09 +0000 2016",11685,27996
realDonaldTrump,"Thank you Las Vegas, Nevada- I love you! Departing for Greeley, Colorado now. Get out &amp; VOTE! #ICYMI- watch here:… https://t.co/uIloPRtEn9","Sun Oct 30 19:05:31 +0000 2016",8364,23157
realDonaldTrump,"See you tomorrow Michigan!

Grand Rapids, MI tomorrow at noon:
https://t.co/xFPRNEPNZ5

Warren, MI tomorrow at 3pm:… https://t.co/UHRTgS88B5","Sun Oct 30 17:58:52 +0000 2016",7941,20660
realDonaldTrump,"Wow, Twitter, Google and Facebook are burying the FBI criminal investigation of Clinton. Very dishonest media!","Sun Oct 30 14:26:30 +0000 2016",36310,73592
realDonaldTrump,"Hillary and the Dems loved and praised FBI Director Comey just a few days ago. Original evidence was overwhelming, should not have delayed!","Sun Oct 30 14:04:06 +0000 2016",19721,49721
realDonaldTrump,"We are now leading in many polls, and many of these were taken before the criminal investigation announcement on Friday - great in states!","Sun Oct 30 13:55:06 +0000 2016",21428,65325
realDonaldTrump,"Great day in Colorado &amp; Arizona. Will be in Nevada, Colorado and New Mexico tomorrow - join me!
Tickets:… https://t.co/vMPTsLXsCT","Sun Oct 30 01:36:25 +0000 2016",10839,27432
realDonaldTrump,"THANK YOU Phoenix, Arizona! Time for new POWERFUL leadership. Just imagine what WE can accomplish in our first 100… https://t.co/gqZLLxcenk","Sun Oct 30 01:23:28 +0000 2016",15399,39532
realDonaldTrump,"So nice - great Americans outside Trump Tower right now. Thank you! https://t.co/34ATTgICTz","Sat Oct 29 20:02:16 +0000 2016",23359,61296
realDonaldTrump,"Departing Golden, CO. for Arizona now - after an unbelievable rally. Watch here: https://t.co/zNzmWuZPiV
Overflow: https://t.co/93L7JfdmXJ","Sat Oct 29 19:56:49 +0000 2016",9785,26616
realDonaldTrump,"#ObamacareFail https://t.co/iusXk4n9w7","Sat Oct 29 17:02:04 +0000 2016",11330,20692
realDonaldTrump,"Tomorrow!

Las Vegas, NV- 11a: https://t.co/KluudKImvn
Greeley, CO- 4p: https://t.co/JYimiIbqKB
Albuquerque, NM- 7p: https://t.co/7SCol4vQlM","Sat Oct 29 16:54:54 +0000 2016",6075,14004
realDonaldTrump,"""@DeplorableCBTP: ""In my mind, #DonaldTrump is the only way out of this mess."" - #PhilRobertson of TV's #DuckDynasty""   Thank you Phil!","Sat Oct 29 15:37:26 +0000 2016",11842,31417
realDonaldTrump,"I am in Colorado - big day planned - but nothing can be as big as yesterday!","Sat Oct 29 13:08:22 +0000 2016",12747,43763
realDonaldTrump,"Join me in Colorado at 12pm tomorrow - or Arizona at 3pm!

TICKETS:
Golden: https://t.co/Eix7SspO2Z
Phoenix:… https://t.co/pheYCksxq0","Sat Oct 29 04:11:17 +0000 2016",8456,20422
realDonaldTrump,"Thank you Maine, New Hampshire and Iowa. The waiting is OVER! The time for change is NOW! We are going to… https://t.co/HVPjw6qeQ2","Sat Oct 29 04:04:25 +0000 2016",13114,34283
realDonaldTrump,"""@piersmorgan: BOMBSHELL: FBI reopening its investigation into HillaryClinton's email server after new discovery!","Sat Oct 29 01:30:55 +0000 2016",15634,43514
realDonaldTrump,"Just landed in Iowa - speaking soon!","Sat Oct 29 01:28:46 +0000 2016",6340,25856
realDonaldTrump,"We must not let #CrookedHillary take her CRIMINAL SCHEME into the Oval Office. #DrainTheSwamp https://t.co/GtPkj4xIz6","Fri Oct 28 19:20:22 +0000 2016",26776,55481
realDonaldTrump,"Just out: Neera Tanden, Hillary Clinton adviser said, “Israel is depressing.” I think Israel is inspiring!","Fri Oct 28 17:24:08 +0000 2016",15559,38557
realDonaldTrump,"RT @DRUDGE_REPORT: WSJ:  The Cold Clinton Reality... https://t.co/udWj5mXcA6","Fri Oct 28 17:23:39 +0000 2016",4465,0
realDonaldTrump,"Heading to New Hampshire. Will be talking about the disaster known as ObamaCare!","Fri Oct 28 17:04:59 +0000 2016",7763,26020
realDonaldTrump,"If my people said the things about me that Podesta &amp; Hillary's people said about her, I would fire them out of self respect. ""Bad instincts""","Fri Oct 28 15:53:19 +0000 2016",18059,49961
realDonaldTrump,"Join me tonight in Cedar Rapids, Iowa at 7pm: https://t.co/QWaEJpR79n

Phoenix, Arizona tomorrow night at 3pm: https://t.co/0LjE9qbNLh","Fri Oct 28 15:39:01 +0000 2016",5657,14433
realDonaldTrump,"""@Jmoschetti1363: @Johnatsrs1949 FBI must be outraged that their hands r tied she has no regard or t secret service, FBI, or (Dallas)police""","Fri Oct 28 15:27:05 +0000 2016",8243,20279
realDonaldTrump,"RT @DRUDGE_REPORT: WSJ:  Grifters-in-Chief...  https://t.co/mPFocMuBgu","Fri Oct 28 14:48:59 +0000 2016",3547,0
realDonaldTrump,"Thank you Geneva, Ohio. 
If I am elected President, I am going to keep RADICAL ISLAMIC TERRORISTS OUT of our countr… https://t.co/a7t5QN2iqW","Fri Oct 28 01:47:08 +0000 2016",17016,43718
realDonaldTrump,"Join @TeamTrump on Facebook &amp; watch tonight's rally from Geneva, Ohio- our 3rd rally of the day. #AmericaFirst #MAGA https://t.co/ZqJmf4QcwH","Fri Oct 28 00:14:46 +0000 2016",6379,16720
realDonaldTrump,"Crooked Hillary launched her political career by letting terrorists off the hook. #DrainTheSwamp… https://t.co/BLMkZQ8svK","Thu Oct 27 22:37:22 +0000 2016",16611,27770
