User,Text,Date,Retweets,Favorites
jack,"#WhyIAttendGHC: to be present, listen, and learn from our emerging leaders and builders! And to recruit them, of course! #GHC16!","Wed Oct 19 20:52:20 +0000 2016",79,317
jack,"RT @glaad: .@Twitter and @MLB partner with GLAAD for #SpiritDay! https://t.co/TUwFBGtL2h","Tue Oct 18 16:31:23 +0000 2016",51,0
jack,"RT @jswhitty: Agree w/ Ms. Steinem on @FLOTUS: ""What will she choose to do next? ... Whatever she decides, I trust her judgment."" https://t…","Tue Oct 18 14:17:40 +0000 2016",232,0
jack,"⚡️ “Imagined conversations between Barack Obama and Joe Biden”

https://t.co/mQ9ymvuTIV","Mon Oct 17 19:25:11 +0000 2016",113,279
jack,"RT @AbdelAhmedJ: 7 yr old @alabedbana is happy today despite a night of heavy bombardments near her house in East #Aleppo. https://t.co/ZyJ…","Mon Oct 17 15:58:43 +0000 2016",221,0
jack,"RT @hereforthe1D_: My sister teaches at a high school in Virginia and she just sent me this video of their county lieutenant dancing to for…","Sun Oct 16 06:26:15 +0000 2016",82933,0
jack,https://t.co/4TieZxK1dn,"Fri Oct 14 16:23:10 +0000 2016",607,1559
jack,"This is awesome https://t.co/DDMaxg0ryC","Thu Oct 13 19:31:38 +0000 2016",35,131
jack,"RT @twitter: TONIGHT: watch the @Broncos take on the @Chargers streaming LIVE on Twitter! Go to ⚡️ Moments or https://t.co/vHwCiwcRH9 at 8p…","Thu Oct 13 16:45:44 +0000 2016",222,0
jack,"📡 Anyone can now broadcast any camera or stream to the world! We've made it simple: get the URL and tap the button… https://t.co/lvjQNIEHN5","Thu Oct 13 16:42:14 +0000 2016",343,600
jack,"Only a matter of time https://t.co/vZCv36yGUk","Thu Oct 13 14:41:45 +0000 2016",145,369
jack,"@raymondchung tried it but moved to this (much lighter): https://t.co/NqglXDjB33","Thu Oct 13 14:05:17 +0000 2016",3,17
jack,"🆕 We're working with @BuzzFeed to show what's happening Election Day, live on Twitter Nov 8th! https://t.co/uu71siq4K6","Thu Oct 13 14:03:46 +0000 2016",159,375
jack,"RT @Cmdr_Hadfield: Congratulations, Bob Dylan! Your clarity and poetry continues to inspire me. https://t.co/CmXptk6NYq","Thu Oct 13 13:56:45 +0000 2016",332,0
jack,"RT @H_Grove: LeBron on Donald Trump: ""That's not locker room talk. That's trash talk."" https://t.co/3optkXraM3","Thu Oct 13 04:46:09 +0000 2016",12153,0
jack,"@aprilzero @gyroscope_app oops, can't for now (don't have a FB account)","Thu Oct 13 01:48:47 +0000 2016",7,57
jack,"@aprilzero @gyroscope_app will do thanks","Thu Oct 13 01:46:43 +0000 2016",1,26
jack,"I love the watch. It's a constant reminder to stay healthy and a daily tap on the wrist from mom saying good morning https://t.co/0Xi2UMOpvv","Wed Oct 12 22:35:18 +0000 2016",105,400
jack,"Twitter search is so powerful…you can see what people *think* about anything! https://t.co/eAyva4HvIi","Wed Oct 12 17:33:43 +0000 2016",148,370
jack,"RT @BroderickGreer: Those states need to pardon marijuana offenders in their jails and prisons as soon as this happens. https://t.co/OjfGKh…","Wed Oct 12 03:54:33 +0000 2016",433,0
jack,"@david_connell open in app","Tue Oct 11 20:28:23 +0000 2016",2,12
jack,"RT @KkaayyThaGreat: Left my phone unattended with my lil cousin 😭💀 https://t.co/pAd1DR7LhM","Tue Oct 11 20:22:59 +0000 2016",59959,0
jack,"🆕 https://t.co/HvXKBnD4dd","Tue Oct 11 20:15:07 +0000 2016",69,145
jack,"RT @Cmdr_Hadfield: Hello, @TwitterUK! 
Fun visit with everyone today. 
Thanks for helping us all communicate. We need it. @Twitter https://…","Tue Oct 11 19:22:42 +0000 2016",109,0
jack,"@mrmedina just getting started","Tue Oct 11 18:34:20 +0000 2016",0,29
jack,"RT @TheEconomist: The art world can't stop talking about Njideka Akunyili Crosby. Look at her pictures and you'll understand why https://t.…","Tue Oct 11 18:19:51 +0000 2016",191,0
jack,"@parthodasgupta ?!","Tue Oct 11 18:04:26 +0000 2016",2,12
jack,"👀 https://t.co/VLdDMlGEbE","Tue Oct 11 17:29:01 +0000 2016",207,726
jack,"@Prof_Malhotra 🙏🏼 I love @TheEconomist too. Def not competing w them. Not a newspaper/magazine, but a network that makes all more accessible","Tue Oct 11 17:09:29 +0000 2016",2,22
jack,"@KeithGrossman thank you!","Tue Oct 11 16:41:08 +0000 2016",1,15
