User,Text,Date,Retweets,Favorites
mike_pence,"And with that, our final solo rally of the campaign comes to a close. Tomorrow, we will #MakeAmericaGreatAgain. https://t.co/hNrGSZmWUe","Mon Nov 07 22:24:11 +0000 2016",3502,9598
mike_pence,"Last solo rally of the campaign at @PSBehrend in Erie, PA! With your vote, we are just 1 day away from the change A… https://t.co/CpvTs3e7cT","Mon Nov 07 22:23:47 +0000 2016",2786,7285
mike_pence,"We're taking the stage at @PSBehrend in Erie, PA now. Watch LIVE: https://t.co/ujG7IRw44F https://t.co/ntYFtWrWVY","Mon Nov 07 21:19:15 +0000 2016",1329,3797
mike_pence,"Thank you Traverse City! MI's ready to close the history book on the Clinton's corruption by sending… https://t.co/I9eV01mTcl","Mon Nov 07 19:07:13 +0000 2016",3132,7454
mike_pence,"We're taking the stage in Traverse City, MI now. Tune in LIVE: https://t.co/jYFU8M986V https://t.co/YaFMKwc7mw","Mon Nov 07 18:06:49 +0000 2016",1538,4582
mike_pence,"The chill didn't keep our #TrumpPence16 supporters from rallying in Duluth! We have momentum here in Minnesota for… https://t.co/fL5bZ7DLcc","Mon Nov 07 17:20:07 +0000 2016",3398,8368
mike_pence,"MN is facing skyrocketing healthcare costs under Obamacare. @realDonaldTrump will repeal it lock, stock, and barrel: https://t.co/EymLfFNuLp","Mon Nov 07 17:19:53 +0000 2016",1823,3934
mike_pence,"Join us LIVE now from the airport hanger in Duluth, MN. WATCH: https://t.co/RcN0UMc4HE https://t.co/DBdtSxoJEO","Mon Nov 07 15:44:27 +0000 2016",1388,4080
mike_pence,"RT @marc_lotter: Good AM from Duluth, MN. Gov @mike_pence will hit 6 states in 24 hours talking about @realDonaldTrump plan to #MAGA. https…","Mon Nov 07 14:58:14 +0000 2016",1030,0
mike_pence,"With just 1 day left in this race, we'll hit the road tomorrow in Minnesota, Michigan, Pennsylvania &amp; New Hampshire: https://t.co/wnLfxW5H5C","Mon Nov 07 03:40:22 +0000 2016",2852,8060
mike_pence,"Great crowd at our NH Get Out The Vote Rally at the Derry-Windham Campaign Office. We'll be back tomorrow in Manche… https://t.co/vLxbs9UTlZ","Mon Nov 07 03:13:44 +0000 2016",2687,7461
